OBJECTID,FRAARCID,FRFRANODE,TOFRANODE,STFIPS,CNTYFIPS,STCNTYFIPS,STATEAB,COUNTRY,FRADISTRCT,RROWNER1,RROWNER2,RROWNER3,TRKRGHTS1,TRKRGHTS2,TRKRGHTS3,TRKRGHTS4,TRKRGHTS5,TRKRGHTS6,TRKRGHTS7,TRKRGHTS8,TRKRGHTS9,DIVISION,SUBDIV,BRANCH,YARDNAME,PASSNGR,STRACNET,TRACKS,NET,MILES,KM,TIMEZONE,Shape__Length
111063,430435,338992,338995,48,141,48141,TX,US,5,UP,,,BNSF,,,,,,,,,,INTERNATIONAL INDUSTRIAL LEAD,,SOUTH/INTERNATIONAL,,,0,Y,0.0277423567072957,0.0446470846069153,M,0.000468482459114026
111064,430436,338999,339010,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,SOUTH/INTERNATIONAL,,,0,Y,0.126536387918558,0.203640983960372,M,0.00211409164552624
111065,430437,339008,339028,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,SOUTH/INTERNATIONAL,,,0,Y,0.289881774154343,0.466520426985501,M,0.00487972691674041
111066,430438,339007,339031,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,SOUTH/INTERNATIONAL,,,0,Y,0.329220320553784,0.529829807220923,M,0.00554170667223849
111067,430439,339005,339032,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,SOUTH/INTERNATIONAL,,,0,Y,0.359745409465813,0.578955274161898,M,0.00605477522436444
111068,430440,339001,339040,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,SOUTH/INTERNATIONAL,,,0,Y,0.448801293354169,0.722277113205998,M,0.007557717975507
111069,430441,338997,339042,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,,,SOUTH/INTERNATIONAL,,,0,Y,0.477855780176603,0.769035870764277,M,0.0080477624361785
111070,430442,338902,338910,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0931253438702495,0.149871013147549,M,0.00158188156110096
111071,430443,338902,338908,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0879117510997197,0.141480532122892,M,0.00149307480212203
111072,430444,338905,338906,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0287522662745067,0.0462723797600392,M,0.000447009649756013
111073,430445,338898,338900,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0122330512133103,0.0196872269462876,M,0.00020628542180087
111074,430446,338900,338906,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0902040365289533,0.145169615302882,M,0.0015206229536595
111075,430447,338900,338903,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0562033085114452,0.0904506382343197,M,0.000921323450130498
111076,430448,338898,338914,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.16089040640131,0.258928528056566,M,0.00262381127014204
111077,430449,338895,338917,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.188516419357209,0.303388375170759,M,0.00307542831934011
111078,430450,338896,338915,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.169897453019587,0.273423993480342,M,0.00277748522393878
111079,430451,338896,338909,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.149399954732414,0.240436401621686,M,0.00243771375964306
111080,430452,338891,338909,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.17151734015539,0.276030954336944,M,0.00280386889232994
111081,430453,338909,338915,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0205180215062867,0.0330206208442551,M,0.000340052710868425
111082,430454,338915,338920,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0271532108721953,0.043698944395791,M,0.000443644993473399
111083,430455,338917,338920,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0199368901117085,0.0320853786506948,M,0.000319094991946128
111084,430456,338914,338917,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0147440426506174,0.0237282840320833,M,0.000231767932274162
111085,430457,338906,338914,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0731586881048393,0.117737731224857,M,0.00110892863971531
111086,430458,338906,338924,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.124819230014771,0.200877480663854,M,0.00195270506090908
111087,430459,338911,338924,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0792900214510241,0.127605175492428,M,0.0012288217948414
111088,430460,338912,338928,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.125538607092215,0.20203520816263,M,0.00194962278962375
111089,430461,338924,338926,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0287488525518167,0.0462668858949226,M,0.000451055265668689
111090,430462,338926,338928,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0148558194593042,0.023908171728258,M,0.000235196905918033
111091,430463,338920,338926,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0491213202897717,0.0790532601869428,M,0.000797851965803085
111092,430464,338930,338887,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.320697396135455,0.516113462513143,M,0.00523152304497953
111093,430465,338969,338913,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.469445980708806,0.755501583380999,M,0.0076638296226185
111094,430466,338931,338930,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0254829181503529,0.0410108634494885,M,0.000415705286310307
111095,430467,338928,338930,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0209061385675322,0.0336452359572985,M,0.000332129783803498
111096,430468,338960,338969,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0450430689457543,0.0724899377293114,M,0.000733111094753851
111097,430469,338969,338974,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0416478640918781,0.067025874240828,M,0.000673136520481423
111098,430470,338974,338975,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0926380649954517,0.149086812245665,M,0.00139722803047468
111099,430471,338970,338974,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0342511456140118,0.055121985931008,M,0.000560099051795644
111100,430472,338967,338970,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0152865029982927,0.0246012910838666,M,0.000252401329041209
111101,430473,338966,338970,48,141,48141,TX,US,5,BNSF,,,,,,,,,,,,,EL PASO,,EL PASO,,,0,Y,0.0175312942186267,0.0282139395908607,M,0.000293751224087774
111102,430474,357767,357722,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.671527022157901,1.08072014538798,C,0.00976746337663447
111103,430475,357766,357720,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.644373659518141,1.03702095674548,C,0.00937265318567883
111104,430476,357764,357719,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.609098307902048,0.980250667733649,C,0.00885950562732952
111105,430477,357763,357716,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.556739578672113,0.895987292473078,C,0.00809797986560325
111106,430478,357758,357718,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.458656739317939,0.738137947756785,C,0.0066714229985276
111107,430479,357756,357717,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.418484129818866,0.673486270391755,C,0.00608678214448934
111108,430480,357751,357712,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.350115040534376,0.563456666707089,C,0.00509271953364602
111109,430481,357750,357714,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.311680368592464,0.501601934315938,C,0.00453329446983616
111110,430482,357730,357791,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.258969554792542,0.416771932731914,C,0.00398507189781068
111111,430483,357791,357862,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.207623505447693,0.334138311027835,C,0.00356935411673742
111112,430484,357791,357801,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.0160519634354873,0.0258331827094863,C,0.000274617557193379
111113,430485,357780,357857,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.219275891350839,0.352891045872216,C,0.00376954807934295
111114,430486,357801,357860,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.191001441165235,0.3073876381059,C,0.00328365857043877
111115,430487,357738,357801,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.251316827119846,0.404456036736435,C,0.00391040369266041
111116,430488,357743,357852,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.370438174899751,0.596163646473158,C,0.00609142966265149
111117,430489,357742,357848,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.383552148077377,0.617268582732604,C,0.00626006586199634
111118,430490,370104,370094,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.856165717043783,1.37786791546594,C,0.0124315546331038
111119,430491,370101,370092,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.822336463166409,1.32342489982788,C,0.0119418393867648
111120,430492,370092,370094,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0180089117526357,0.0289825920408178,C,0.000261745809010623
111121,430493,370133,370149,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0522580714469293,0.0841013819374508,C,0.000784425281819802
111122,430494,370149,370153,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0256134845680388,0.0412209901506461,C,0.000381351552683735
111123,430495,370127,370144,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH,,NORTH,,,0,Y,0.057215327133598,0.0920793275891484,C,0.000874177339240505
111124,430496,369872,369863,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,HOUSTON EAST BELT,,,,,0,O,0.109669528483678,0.176496350640737,C,0.00163884212377991
111125,430497,370137,370143,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0287568088307524,0.046279690310299,C,0.000427305394711127
111126,430498,370127,370137,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0562602886403645,0.0905423390463169,C,0.000830758146426161
111127,430499,370120,370137,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0810148778377172,0.130381068321,C,0.0012253269507608
111128,430500,370115,370122,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0286550299475928,0.0461158927477642,C,0.000438257903847542
111129,430501,370125,370143,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,HOUSTON EAST BELT,,NORTH,,,2,M,0.0690975788619667,0.111201996360026,C,0.00104473109628921
111130,430502,370122,370125,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,NORTH,,,0,Y,0.0261644579179752,0.042107697578941,C,0.000401090791333778
111131,430503,370112,370125,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,BASIN,,,2,M,0.0713852577489435,0.114883666014048,C,0.00107790015348674
111132,430504,369886,370112,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,BASIN,,,0,Y,0.798516903768685,1.28509095816063,C,0.0120612679628059
111133,430505,370108,370112,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,BASIN,,,2,M,0.0202570480674146,0.0326006239662532,C,0.000300942168942928
111134,430506,370103,370108,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,BASIN,,,2,M,0.0166437198423102,0.0267855242369513,C,0.000247261742022773
111135,430507,370099,370103,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,BASIN,,,2,M,0.0166438518943953,0.0267857367546072,C,0.000247263204000146
111136,430508,370078,370091,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,BASIN,,,2,M,0.0194258091106575,0.0312628718631257,C,0.000288592326596242
111137,430509,369888,370108,48,201,48201,TX,US,5,PTRA,,,,,,,,,,,,,NORTH DISTRICT,,BASIN,,,0,Y,0.779666783132091,1.25475456894207,C,0.0117744877202981
111138,430510,370072,370078,48,201,48201,TX,US,5,PTRA,,,BNSF,UP,,,,,,,,,NORTH DISTRICT,,BASIN,,,1,M,0.022694364491569,0.0365231123745444,C,0.000337060956663146
111139,430511,360744,360756,48,113,48113,TX,US,5,DGNO,,,BNSF,,,,,,,,,,,,CARROLLTON,,,0,Y,0.132719395553269,0.21359159010046,C,0.00215437145305963
111140,430512,360756,360758,48,113,48113,TX,US,5,DGNO,,,BNSF,,,,,,,,,,,,CARROLLTON,,,0,Y,0.0296078289671832,0.0476492771999169,C,0.00048480697625392
111141,430513,360733,360758,48,113,48113,TX,US,5,DGNO,,,BNSF,,,,,,,,,,,,CARROLLTON,,,0,Y,0.195372208623174,0.314421720557894,C,0.00315951888677319
111142,430514,360738,360753,48,113,48113,TX,US,5,DGNO,,,BNSF,,,,,,,,,,,,CARROLLTON,,,0,Y,0.132924961840712,0.213922417633415,C,0.00215122125512528
111143,430515,360735,360757,48,113,48113,TX,US,5,DGNO,,,BNSF,,,,,,,,,,,,CARROLLTON,,,0,Y,0.166707393228642,0.268290079628315,C,0.00269956857709905
111144,430517,357790,357737,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,1.01368188108312,1.63136611596207,C,0.014743930463719
111145,430518,357788,357736,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.976364709398513,1.5713098295019,C,0.0142015070617696
111146,430519,357786,357734,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.943652500866083,1.51866452768288,C,0.0137254495704273
111147,430520,357784,357732,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.908984759185056,1.4628720940301,C,0.0132214752996653
111148,430521,357757,357729,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.365155403237679,0.587661832591805,C,0.00531167849787212
111149,430522,357777,357728,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.801278352663667,1.28953508825933,C,0.0116550402315223
111150,430523,357774,357727,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.767179909054648,1.23465885287535,C,0.0111594541662969
111151,430524,357772,357725,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.734986528761138,1.18284852583962,C,0.0106909373073607
111152,430525,357803,357740,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.454737295894406,0.731830202384292,C,0.00671988705896658
111153,430526,357768,357724,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.702927426777832,1.13125429922894,C,0.0102241472472364
111154,430527,357745,357723,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.159185299351486,0.256184418768356,C,0.00231790810377491
111155,430528,357745,357726,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.171788898102525,0.27646798536388,C,0.00249881718624115
111156,430529,357759,357711,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.290691797456916,0.467824035734574,C,0.00425744739919625
111157,430530,357710,357711,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0963334498036119,0.155033969508683,C,0.00139794556968235
111158,430531,357748,357745,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0178856384432867,0.0287842024832778,C,0.000263358027378104
111159,430532,357709,357710,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0364840432105657,0.0587154934676515,C,0.000529440753467339
111160,430533,357708,357709,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0233715201153135,0.0376128908942409,C,0.000339189542129058
111161,430534,357759,357710,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.195558948554012,0.314722249946209,C,0.00288330674963767
111162,430535,357733,357709,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0575589713691327,0.0926323704838264,C,0.000843267667486811
111163,430536,357760,357759,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.00814676859484791,0.0131109793794657,C,0.000119555727713579
111164,430537,357776,357707,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.321591436089424,0.517552283226464,C,0.00475467735621361
111165,430538,357740,357708,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0616877883320409,0.0992770705795813,C,0.000911693202361441
111166,430539,357806,357803,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0374203046236747,0.0602222631688094,C,0.000565573875519729
111167,430540,357746,357740,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0449410621613972,0.0723257733946184,C,0.000657433346567834
111168,430541,357792,357776,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0567724005457681,0.0913665049169385,C,0.000876660021124681
111169,430542,357803,357792,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.0639602100031918,0.102934186075749,C,0.000960888667643271
111170,430543,357792,357783,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,SAGINAW,,,0,Y,0.042943110616276,0.0691103756323914,C,0.000644029271845743
111171,430544,357833,357829,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.0576146396635163,0.0927219600985622,C,0.000846521488522499
111172,430545,357867,357846,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.116075233555822,0.186805354282369,C,0.00173559118471917
111173,430546,357818,357827,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.0292556115159069,0.0470824370243297,C,0.000432814299323175
111174,430547,357818,357799,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.207364877778245,0.33372208930733,C,0.00309240635620996
111175,430548,357799,357818,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.207849042227358,0.334501278016901,C,0.00310141347278627
111176,430549,357778,357840,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.185119755791536,0.297921964108502,C,0.00318150736075169
111177,430550,357778,357856,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.219587107719112,0.353391901068908,C,0.00377442913857614
111178,430551,357747,357849,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,,,,0,O,0.343973697786604,0.553573113836912,C,0.00568610296729407
111179,430552,358025,358040,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.0889872694683282,0.143211414618066,C,0.0014489856571685
111180,430553,358040,358046,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.0337716433772522,0.0543503003399213,C,0.000556766515575102
111181,430554,358046,358051,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.0198313212213541,0.0319154816506222,C,0.000321069868676086
111182,430555,358040,358132,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.673077271977338,1.08321503562317,C,0.010560645472089
111183,430556,358051,358061,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.130604584802064,0.210188125299943,C,0.00205965383550367
111184,430557,358488,358494,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLLTON,,HODGE,,,0,Y,0.0246100897608112,0.039606179508382,C,0.000415409583046569
111185,430558,358495,358569,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,Z-TEXAS,CARROLLTON,C BRANCH,HODGE,,,1,M,0.544653989115979,0.876537382534632,C,0.00909233172145608
111186,430559,358489,358495,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLLTON,,HODGE,,,0,Y,0.0255997681114268,0.0411989156093473,C,0.000425722081856694
111187,430560,358564,358580,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLLTON,,HODGE,,,0,Y,0.155186365737125,0.249748746078339,C,0.00261762301745038
111188,430561,358494,358556,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLTON,,HODGE,,,0,Y,0.441491545154072,0.710513190270815,C,0.00737657214990415
111189,430562,358497,358548,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLTON,,HODGE,,,0,Y,0.371015090357916,0.597092103761178,C,0.00619907054596425
111190,430563,358536,358548,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLTON,,HODGE,,,0,Y,0.146481964025406,0.235740341393186,C,0.00243885111303547
111191,430564,358548,358555,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLTON,,HODGE,,,0,Y,0.0288474927165327,0.04642563216966,C,0.000482495370892667
111192,430565,358503,358536,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLTON,,HODGE,,,0,Y,0.201223617406479,0.323838669008751,C,0.00336435879192056
111193,430566,358503,358536,48,439,48439,TX,US,5,FWWR,,,,,,,,,,,,,CARROLTON,,HODGE,,,0,Y,0.201312724176516,0.323982072741276,C,0.00336552944610823
111194,430567,378909,378910,48,361,48361,TX,US,5,UP,,,,,,,,,,,,,ORANGE INDUSTRIAL LEAD,,MAURICEVILLE,,,0,Y,0.0249023407486811,0.040076512822871,C,0.000370531123615823
111195,430568,378918,378920,48,361,48361,TX,US,5,UP,,,,,,,,,,,,,ORANGE INDUSTRIAL LEAD,,MAURICEVILLE,,,0,Y,0.0198960779393263,0.0320196976945825,C,0.00030481462487985
111196,430569,378911,378924,48,361,48361,TX,US,5,UP,,,,,,,,,,,,,ORANGE INDUSTRIAL LEAD,,MAURICEVILLE,,,0,Y,0.474486677770896,0.763613815178156,C,0.00716224121670485
111197,430570,378910,378918,48,361,48361,TX,US,5,UP,,,,,,,,,,,,,ORANGE INDUSTRIAL LEAD,,MAURICEVILLE,,,0,Y,0.313370061013699,0.504321236114503,C,0.00472533274022538
111198,430571,379399,379395,48,361,48361,TX,US,5,OPT,,,,,,,,,,,,,,,,,,0,R,0.0884648183245648,0.142370609322947,C,0.0013783384177469
111199,430572,372496,372495,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.0212294685223973,0.0341655861208812,C,0.000331473470113704
111200,430573,372495,372593,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.926383438981271,1.4908726109691,C,0.0153273506265053
111201,430574,372593,372605,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.104584059519327,0.168312065307202,C,0.00169458935472563
111202,430575,372593,372661,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.434428463672757,0.699146239733449,C,0.00717743642825634
111203,430576,372495,372490,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.138816075505825,0.223403265025377,C,0.00208976582414432
111204,430577,372490,372511,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.359703617095292,0.578888015726637,C,0.0058841541089641
111205,430578,372490,372488,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.0588486808821135,0.0947079609014659,C,0.000869418577325762
111206,430579,372488,372483,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.0296171172571319,0.0476642252835123,C,0.000437460285284101
111207,430580,372483,372472,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.111186205461532,0.178937210516704,C,0.00164274369137428
111208,430581,372472,372464,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.205074561601782,0.330036175338808,C,0.00303393287270428
111209,430582,372488,372485,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.0281352074110995,0.0452793177944441,C,0.000410285255588343
111210,430583,372485,372484,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.0529889261162532,0.0852775808667972,C,0.000769378762578905
111211,430584,372484,372486,48,167,48167,TX,US,5,TCT,,,,,,,,,,,,,,,,,,0,O,0.0430250676197486,0.0692422729079825,C,0.000624721824787919
111212,430585,357749,357752,48,439,48439,TX,US,5,BNSF,,,,,,,,,,,,,WICHITA FALLS,,,,,0,O,0.02010362123734,0.0323537069239996,C,0.000307033821331975
