OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
88441,362202,US,TX,48,51,48051,5,,,0,-96.6983216963335,30.5262421276103
88442,362203,US,TX,48,113,48113,5,,,0,-96.6982363366185,32.8981168001002
88443,362204,US,TX,48,51,48051,5,,,0,-96.6982086703044,30.5266408286532
88444,362205,US,TX,48,113,48113,5,,,0,-96.6979454136205,32.8965361207875
88446,362207,US,TX,48,113,48113,5,,,0,-96.6975400201025,32.899894457006
88447,362208,US,TX,48,85,48085,5,,,0,-96.6975117725784,33.0156905446136
88454,362215,US,TX,48,113,48113,5,,,0,-96.6971875157951,32.9000312828423
88457,362218,US,TX,48,113,48113,5,,,0,-96.6970855749767,32.8998849648416
88462,362223,US,TX,48,51,48051,5,,,0,-96.6965226699584,30.5207079551075
88470,362231,US,TX,48,395,48395,5,,,0,-96.6957520232424,31.0911427650233
88476,362237,US,TX,48,51,48051,5,,,0,-96.6954957635363,30.5252846373343
88478,362239,US,TX,48,113,48113,5,,,0,-96.6952503411057,32.6084038609103
88480,362241,US,TX,48,51,48051,5,,,0,-96.6951453873378,30.52506085412
88482,362243,US,TX,48,113,48113,5,,,0,-96.6950291839676,32.6074788340837
88483,362244,US,TX,48,113,48113,5,,,0,-96.6949423438291,32.8836691221561
88485,362246,US,TX,48,113,48113,5,,,0,-96.6948108125052,32.6095915822091
88486,362247,US,TX,48,139,48139,5,,,0,-96.6946962449671,32.2657515743211
88488,362249,US,TX,48,113,48113,5,,,0,-96.6946513444743,32.6099880972248
88490,362251,US,TX,48,113,48113,5,,,0,-96.6946384132257,32.6065185740688
88491,362252,US,TX,48,113,48113,5,,,0,-96.6946308296481,32.900863432318
88492,362253,US,TX,48,113,48113,5,,,0,-96.6946082433069,32.6107682021478
88495,362256,US,TX,48,113,48113,5,,,0,-96.6943496461844,32.6058332893618
88496,362257,US,TX,48,113,48113,5,,,0,-96.6941556981179,32.6055833110156
88500,362261,US,TX,48,113,48113,5,,,0,-96.6939876089552,32.6049368160235
88501,362262,US,TX,48,113,48113,5,,,0,-96.6939853218445,32.6046558538957
88503,362264,US,TX,48,51,48051,5,,,0,-96.6939339094642,30.5242662812263
88504,362265,US,TX,48,51,48051,5,,,0,-96.6939130748378,30.5242207650363
88505,362266,US,TX,48,51,48051,5,,,0,-96.6935972801845,30.5252178440629
88516,362276,US,TX,48,51,48051,5,,,0,-96.6924497452911,30.5302162151269
88517,362277,US,TX,48,51,48051,5,,,0,-96.6923587881736,30.5257245136424
88518,362278,US,TX,48,113,48113,5,,,0,-96.692302411703,32.6078675937354
88519,362279,US,TX,48,113,48113,5,,,0,-96.6919603853451,32.5996343809141
88520,362280,US,TX,48,113,48113,5,,,0,-96.6919136828318,32.8818569405521
88522,362282,US,TX,48,113,48113,5,,,0,-96.6916178424559,32.9025743843264
88523,362283,US,TX,48,113,48113,5,,,0,-96.6916146112159,32.9036184740523
88524,362284,US,TX,48,51,48051,5,,,0,-96.6916093030708,30.5296957872067
88525,362285,US,TX,48,51,48051,5,,,0,-96.691476771922,30.5270419260645
88526,362286,US,TX,48,113,48113,5,,,0,-96.6914730007945,32.9042600999451
88529,362289,US,TX,48,113,48113,5,,,0,-96.6912478174073,32.7762853382716
88533,362293,US,TX,48,113,48113,5,,,0,-96.6910051123804,32.6082641110869
88534,362294,US,TX,48,51,48051,5,,,0,-96.6908687220692,30.5271005908724
88536,362296,US,TX,48,113,48113,5,,,0,-96.6906717475785,32.8811144545721
88538,362298,US,TX,48,113,48113,5,,,0,-96.6903141408403,32.8336800258971
88544,362304,US,TX,48,181,48181,5,,,0,-96.6890182626525,33.5291933749277
88546,362306,US,TX,48,113,48113,5,,,0,-96.6888825694338,32.9050679221792
88547,362307,US,TX,48,113,48113,5,,,0,-96.6887717343958,32.8364554804266
88553,362313,US,TX,48,113,48113,5,,,0,-96.6883719796028,32.5907357953715
88557,362317,US,TX,48,85,48085,5,,,0,-96.6879517926286,33.0160750752318
88558,362318,US,TX,48,113,48113,5,,,0,-96.6878706514022,32.7203099713699
88560,362320,US,TX,48,85,48085,5,,,0,-96.6874168413853,33.0160858384675
88561,362321,US,TX,48,113,48113,5,,,0,-96.6873833000893,32.9031982514711
88563,362323,US,TX,48,113,48113,5,,,0,-96.6870140457951,32.7169886015186
88572,362331,US,TX,48,85,48085,5,,,0,-96.6852171178845,33.0156225277782
88573,362332,US,TX,48,113,48113,5,,,0,-96.6850526857633,32.9010518892965
88574,362333,US,TX,48,113,48113,5,,,0,-96.6849834301465,32.9062763666426
88575,362334,US,TX,48,113,48113,5,,,0,-96.6847587462226,32.8843591175984
88578,362337,US,TX,48,113,48113,5,,,0,-96.6841338008558,32.8805060066773
88579,362338,US,TX,48,113,48113,5,,,0,-96.683646774733,32.8818033058678
88581,362340,US,TX,48,395,48395,5,,,0,-96.6832838652396,31.1528255519861
88593,362350,US,TX,48,113,48113,5,,,0,-96.6820667926584,32.8759699117319
88596,362353,US,TX,48,113,48113,5,,,0,-96.6818289376358,32.8776392312745
88598,362355,US,TX,48,113,48113,5,,,0,-96.6816938723396,32.7824127418868
88599,362356,US,TX,48,113,48113,5,,,0,-96.6815662244327,32.7817507340495
88601,362358,US,TX,48,113,48113,5,,,0,-96.681482113376,32.8756916339285
88602,362359,US,TX,48,113,48113,5,,,0,-96.6811551912912,32.9074536205939
88603,362360,US,TX,48,113,48113,5,,,0,-96.6811497582804,32.8830248591365
88606,362363,US,TX,48,113,48113,5,,,0,-96.6807609189164,32.8752715436871
88609,362365,US,TX,48,113,48113,5,,,0,-96.6802723836239,32.850346153209
88611,362367,US,TX,48,113,48113,5,,,0,-96.6800310368498,32.9077528100321
88614,362370,US,TX,48,113,48113,5,,,0,-96.6795391831806,32.8513590834408
88617,362373,US,TX,48,113,48113,5,,,0,-96.6788718597903,32.8740511902944
88624,362380,US,TX,48,113,48113,5,,,0,-96.6776142300706,32.7130053131592
88625,362381,US,TX,48,113,48113,5,,,0,-96.6775141397817,32.778881697803
88627,362383,US,TX,48,113,48113,5,,,0,-96.6773069460563,32.7764354115201
88630,362386,US,TX,48,113,48113,5,,,0,-96.6769206031105,32.8812012042172
88631,362387,US,TX,48,113,48113,5,,,0,-96.6769178497742,32.8900247100683
88632,362388,US,TX,48,113,48113,5,,,0,-96.6769162947904,32.8886840246989
88633,362389,US,TX,48,113,48113,5,,,0,-96.6769141388337,32.8883832244394
88634,362390,US,TX,48,113,48113,5,,,0,-96.6769039034294,32.8941300286043
88635,362391,US,TX,48,113,48113,5,,,0,-96.6769012084835,32.8843706459798
88636,362392,US,TX,48,113,48113,5,,,0,-96.6768341178065,32.908525372339
88637,362393,US,TX,48,113,48113,5,,,0,-96.676800464221,32.894162352331
88638,362394,US,TX,48,113,48113,5,,,0,-96.6767913049984,32.8866937185056
88639,362395,US,TX,48,113,48113,5,,,0,-96.6767290319863,32.7752662896959
88640,362396,US,TX,48,113,48113,5,,,0,-96.6764378880027,32.8880556672976
88641,362397,US,TX,48,113,48113,5,,,0,-96.6760069993986,32.9090130004539
88643,362399,US,TX,48,113,48113,5,,,0,-96.675832283364,32.8563385787149
88645,362401,US,TX,48,113,48113,5,,,0,-96.6754886651914,32.8568047039102
88647,362403,US,TX,48,113,48113,5,,,0,-96.6753028576581,32.8571569035587
88648,362404,US,TX,48,113,48113,5,,,0,-96.6751620341609,32.8874482356443
88649,362405,US,TX,48,113,48113,5,,,0,-96.6751061086445,32.892850506286
88652,362408,US,TX,48,113,48113,5,,,0,-96.6748776796442,32.8941284106451
88653,362409,US,TX,48,113,48113,5,,,0,-96.6748345802735,32.8919885133817
88654,362410,US,TX,48,113,48113,5,,,0,-96.6748216508216,32.8923096051348
88655,362411,US,TX,48,113,48113,5,,,0,-96.6748173398066,32.8925746681114
88656,362412,US,TX,48,113,48113,5,,,0,-96.6747828606693,32.8942857244193
88657,362413,US,TX,48,113,48113,5,,,0,-96.6746050741931,32.8869223259952
88658,362414,US,TX,48,113,48113,5,,,0,-96.6745680869596,32.8576787655281
88661,362417,US,TX,48,113,48113,5,,,0,-96.6745371929987,32.8941801310169
88662,362418,US,TX,48,113,48113,5,,,0,-96.6745192338795,32.886224686207
88665,362421,US,TX,48,113,48113,5,,,0,-96.674122093184,32.8568594373385
88666,362422,US,TX,48,395,48395,5,,,0,-96.6739394279575,30.9794258883923
88669,362425,US,TX,48,113,48113,5,,,0,-96.6736786039114,32.8745297502127
88670,362426,US,TX,48,113,48113,5,,,0,-96.6735750398372,32.8583304070819
88671,362427,US,TX,48,113,48113,5,,,0,-96.6734656106626,32.7851667689792
88672,362428,US,TX,48,113,48113,5,,,0,-96.6734462160356,32.7865567333344
88673,362429,US,TX,48,113,48113,5,,,0,-96.6733617564326,32.9021148880568
88674,362430,US,TX,48,113,48113,5,,,0,-96.6731682224894,32.7889099755923
88677,362433,US,TX,48,149,48149,5,,,0,-96.6721999994116,29.9046599998414
88678,362434,US,TX,48,113,48113,5,,,0,-96.6721918525903,32.8888063558855
88679,362435,US,TX,48,113,48113,5,,,0,-96.6721365406233,32.8937212987276
88680,362436,US,TX,48,113,48113,5,,,0,-96.6720884124836,32.8883538096119
88681,362437,US,TX,48,113,48113,5,,,0,-96.6720546511003,32.890251774664
88682,362438,US,TX,48,113,48113,5,,,0,-96.6719986213794,32.8920404122659
88683,362439,US,TX,48,113,48113,5,,,0,-96.6719533669503,32.8953849458474
88684,362440,US,TX,48,113,48113,5,,,0,-96.6719469017752,32.8902819446961
88685,362441,US,TX,48,113,48113,5,,,0,-96.6719253520899,32.8911266991614
88691,362447,US,TX,48,113,48113,5,,,0,-96.6705882933328,32.8928570785386
88692,362448,US,TX,48,113,48113,5,,,0,-96.6705451930638,32.8826607734432
88694,362450,US,TX,48,113,48113,5,,,0,-96.6701254786035,32.7764554978039
88696,362451,US,TX,48,113,48113,5,,,0,-96.669891630067,32.8627006489572
88697,362452,US,TX,48,113,48113,5,,,0,-96.6698299993503,32.8637509997351
88698,362453,US,TX,48,113,48113,5,,,0,-96.6698109999821,32.8642370000066
88699,362454,US,TX,48,395,48395,5,,,0,-96.6698066629159,31.1798315828493
88700,362455,US,TX,48,85,48085,5,,,0,-96.6696917001191,33.1028461999154
88701,362456,US,TX,48,113,48113,5,,,0,-96.6696573404578,32.8892561012655
88705,362460,US,TX,48,113,48113,5,,,0,-96.66798602577,32.7901150163942
88706,362461,US,TX,48,113,48113,5,,,0,-96.6676961807503,32.7904583316291
88707,362462,US,TX,48,113,48113,5,,,0,-96.6676665498207,32.7804990740933
88709,362463,US,TX,48,113,48113,5,,,0,-96.6675289342073,32.7896289562212
88710,362464,US,TX,48,113,48113,5,,,0,-96.6675281077573,32.856875893129
88711,362465,US,TX,48,113,48113,5,,,0,-96.6675006372759,32.8920037037069
88713,362467,US,TX,48,113,48113,5,,,0,-96.667434418863,32.7893729597618
88714,362468,US,TX,48,113,48113,5,,,0,-96.6674117139442,32.903511263429
88715,362469,US,TX,48,113,48113,5,,,0,-96.6673948983804,32.904235548993
88716,362470,US,TX,48,113,48113,5,,,0,-96.6673825986475,32.7893862510005
88717,362471,US,TX,48,113,48113,5,,,0,-96.6673076450169,32.7888829949865
88718,362472,US,TX,48,113,48113,5,,,0,-96.667271953154,32.7874660255304
88719,362473,US,TX,48,113,48113,5,,,0,-96.6671747985594,32.9074743326334
88720,362474,US,TX,48,113,48113,5,,,0,-96.6671509581701,32.8880120970705
88721,362475,US,TX,48,113,48113,5,,,0,-96.6671424735822,32.8939108661395
88722,362476,US,TX,48,113,48113,5,,,0,-96.6670701951345,32.7872413644965
88723,362477,US,TX,48,113,48113,5,,,0,-96.6669664837366,32.8839106652655
88724,362478,US,TX,48,113,48113,5,,,0,-96.666887378991,32.8763410819869
88725,362479,US,TX,48,113,48113,5,,,0,-96.6668441457713,32.7869796238777
88727,362481,US,TX,48,113,48113,5,,,0,-96.6667560884156,32.8576954362285
88728,362482,US,TX,48,113,48113,5,,,0,-96.6667135244408,32.8575417829913
88729,362483,US,TX,48,113,48113,5,,,0,-96.6666747351868,32.8580072589447
88730,362484,US,TX,48,113,48113,5,,,0,-96.6666462541007,32.7869364820611
88731,362485,US,TX,48,113,48113,5,,,0,-96.666632968916,32.7867387035325
88732,362486,US,TX,48,113,48113,5,,,0,-96.6666165495092,32.8584921308737
88735,362489,US,TX,48,113,48113,5,,,0,-96.6664396370938,32.7867595238164
88736,362490,US,TX,48,113,48113,5,,,0,-96.6664050151245,32.7864789974771
88739,362493,US,TX,48,181,48181,5,,,0,-96.6661232782985,33.7584064890202
88740,362494,US,TX,48,113,48113,5,,,0,-96.6660967169122,32.5523687380347
88741,362495,US,TX,48,113,48113,5,,,0,-96.6660658525957,32.5517136739593
88742,362496,US,TX,48,113,48113,5,,,0,-96.6660262054506,32.7860456864003
88743,362497,US,TX,48,113,48113,5,,,0,-96.6659934897063,32.7864531693378
88745,362499,US,TX,48,113,48113,5,,,3,-96.6658762245274,32.5461828266515
88746,362500,US,TX,48,113,48113,5,,,3,-96.6658054929785,32.5461877509969
88747,362501,US,TX,48,113,48113,5,,,0,-96.6656841584314,32.7856649717261
88748,362502,US,TX,48,113,48113,5,,,0,-96.6656544161107,32.7862271199339
88750,362504,US,TX,48,113,48113,5,,,0,-96.6654610833902,32.7854121546528
88751,362505,US,TX,48,139,48139,5,,,0,-96.6654359359521,32.533819516881
88752,362506,US,TX,48,181,48181,5,,,0,-96.6653701774767,33.7140920459582
88753,362507,US,TX,48,139,48139,5,,,0,-96.6653380609087,32.5362669090024
88754,362508,US,TX,48,113,48113,5,,,0,-96.6652102441185,32.9066001805016
88755,362509,US,TX,48,113,48113,5,,,0,-96.6651428318446,32.7850433372825
88756,362510,US,TX,48,139,48139,5,,,0,-96.6651238396629,32.5317202394701
88757,362511,US,TX,48,113,48113,5,,,0,-96.6648203195896,32.7846636726112
88758,362512,US,TX,48,113,48113,5,,,0,-96.6647964872851,32.9085525971445
88759,362513,US,TX,48,113,48113,5,,,0,-96.6644172104873,32.9056864682581
88760,362514,US,TX,48,113,48113,5,,,0,-96.6641921932884,32.8570633773931
88765,362518,US,TX,48,113,48113,5,,,0,-96.6634415763084,32.9106554295843
88769,362522,US,TX,48,113,48113,5,,,0,-96.6625509946205,32.9059666150288
88770,362523,US,TX,48,113,48113,5,,,0,-96.6624143321198,32.8617375358465
88771,362524,US,TX,48,113,48113,5,,,0,-96.662369976006,32.9126039650044
88773,362526,US,TX,48,113,48113,5,,,0,-96.6621932657115,32.9053416715381
88774,362527,US,TX,48,113,48113,5,,,0,-96.6620166326721,32.912653078852
88775,362528,US,TX,48,113,48113,5,,,0,-96.6617469539322,32.7821223511716
88777,362530,US,TX,48,113,48113,5,,,0,-96.6615671669079,32.7822555220232
88779,362532,US,TX,48,113,48113,5,,,0,-96.6615128143416,32.7820443048093
88780,362533,US,TX,48,113,48113,5,,,0,-96.6614220189209,32.7826172003259
88782,362535,US,TX,48,113,48113,5,,,0,-96.6612541300825,32.7818552483358
88783,362536,US,TX,48,113,48113,5,,,0,-96.6611911114687,32.7818710798407
88784,362537,US,TX,48,113,48113,5,,,0,-96.661186451009,32.7823602177302
88786,362539,US,TX,48,113,48113,5,,,0,-96.6610616687279,32.782055725643
88787,362540,US,TX,48,331,48331,5,,,3,-96.6610489827194,30.8296194817892
88788,362541,US,TX,48,113,48113,5,,,0,-96.6609607807349,32.7816673975939
88789,362542,US,TX,48,113,48113,5,,,0,-96.6609426356645,32.782601054018
88790,362543,US,TX,48,113,48113,5,,,0,-96.6608427591746,32.7818558517788
88791,362544,US,TX,48,113,48113,5,,,0,-96.6608237220771,32.7819643551562
88793,362546,US,TX,48,113,48113,5,,,0,-96.6601587109504,32.7813897145801
88794,362547,US,TX,48,113,48113,5,,,0,-96.6601515998866,32.8612720590943
88795,362548,US,TX,48,113,48113,5,,,0,-96.6600913732367,32.782278682348
88797,362550,US,TX,48,113,48113,5,,,0,-96.6599311021119,32.7812073459951
88799,362552,US,TX,48,145,48145,5,,,3,-96.6594523288115,31.1894387887845
88800,362553,US,TX,48,113,48113,5,,,0,-96.6594275101569,32.7807565945213
88801,362554,US,TX,48,113,48113,5,,,0,-96.6593804096899,32.7767147044162
88802,362555,US,TX,48,113,48113,5,,,0,-96.6592553264731,32.7812410287798
88804,362557,US,TX,48,113,48113,5,,,0,-96.6589786022464,32.7768000840406
88806,362558,US,TX,48,113,48113,5,,,0,-96.6584425236175,32.7767549727751
88807,362559,US,TX,48,113,48113,5,,,0,-96.6583866520001,32.780373007614
88808,362560,US,TX,48,113,48113,5,,,0,-96.6580612480682,32.7801014797286
88811,362562,US,TX,48,113,48113,5,,,0,-96.6577358468312,32.7798299517697
88812,362563,US,TX,48,181,48181,5,,,0,-96.6576333086331,33.7579604728467
88818,362569,US,TX,48,113,48113,5,,,0,-96.6556455138775,32.7781598403075
88820,362571,US,TX,48,395,48395,5,,,0,-96.6552084781019,30.8644688554644
88821,362572,US,TX,48,113,48113,5,,,0,-96.6551821924984,32.7781921647436
88824,362575,US,TX,48,113,48113,5,,,0,-96.6548749156706,32.7767281795714
88826,362577,US,TX,48,113,48113,5,,,0,-96.6544719305358,32.7772361576724
88833,362584,US,TX,48,113,48113,5,,,0,-96.6525730447388,32.7775251972701
88843,362593,US,TX,48,113,48113,5,,,0,-96.6516485561405,32.7740082641244
88846,362596,US,TX,48,139,48139,5,,,0,-96.6509283094036,32.3620663465251
88847,362597,US,TX,48,113,48113,5,,,0,-96.6507961330893,32.7775445876909
88850,362600,US,TX,48,113,48113,5,,,0,-96.6506400256559,32.7768980965641
88855,362604,US,TX,48,113,48113,5,,,0,-96.6497478620348,32.7736397620325
88868,362617,US,TX,48,113,48113,5,,,0,-96.6484354764054,32.7730061978385
88875,362623,US,TX,48,113,48113,5,,,0,-96.6475778000064,32.7701914005982
88886,362634,US,TX,48,139,48139,5,,,0,-96.6458576061873,32.3559051368339
88890,362637,US,TX,48,139,48139,5,,,0,-96.6433495269821,32.3599304265219
88891,362638,US,TX,48,139,48139,5,,,0,-96.6432374684386,32.3598011276321
88896,362643,US,TX,48,139,48139,5,,,0,-96.6423952655204,32.3508487038586
88899,362646,US,TX,48,395,48395,5,,,0,-96.642106116695,30.8401252758542
88903,362650,US,TX,48,395,48395,5,,,0,-96.6415070913175,30.8460067929743
88907,362654,US,TX,48,395,48395,5,,,0,-96.6410871163457,30.8453539276774
88908,362655,US,TX,48,395,48395,5,,,0,-96.6407943023941,30.8449563546961
88910,362657,US,TX,48,395,48395,5,,,0,-96.6406651587922,30.8407620529258
88911,362658,US,TX,48,145,48145,5,,,0,-96.6405376195814,31.2173966395341
88923,362669,US,TX,48,51,48051,5,,,0,-96.6388442548466,30.4829762743331
88928,362674,US,TX,48,139,48139,5,,,0,-96.6382896242104,32.3510777541305
88932,362677,US,TX,48,139,48139,5,,,0,-96.6378746986689,32.3526273344664
88935,362680,US,TX,48,139,48139,5,,,0,-96.6377309385791,32.3440368847602
88938,362683,US,TX,48,113,48113,5,,,0,-96.637518654101,32.6905329473952
88942,362687,US,TX,48,395,48395,5,,,0,-96.6371374719765,30.8400229805547
88943,362688,US,TX,48,239,48239,5,,,0,-96.6370254574505,28.8131343043463
88946,362691,US,TX,48,293,48293,5,,,3,-96.6369083297138,31.2802199370434
88950,362695,US,TX,48,113,48113,5,,,0,-96.636258470471,32.9223949887926
88951,362696,US,TX,48,395,48395,5,,,0,-96.636170110383,30.8387043071899
88952,362697,US,TX,48,139,48139,5,,,0,-96.6359967229568,32.3566203722713
88955,362700,US,TX,48,139,48139,5,,,0,-96.6351807706078,32.3403125947194
88956,362701,US,TX,48,57,48057,5,,,0,-96.6350197062706,28.6102920877102
88959,362704,US,TX,48,395,48395,5,,,0,-96.6347573523936,30.843400340741
88961,362706,US,TX,48,113,48113,5,,,0,-96.6346005999697,32.9163325007773
88963,362708,US,TX,48,139,48139,5,,,0,-96.6344537559635,32.3380961343968
88969,362714,US,TX,48,139,48139,5,,,0,-96.6339696691283,32.3385438939606
88972,362717,US,TX,48,395,48395,5,,,0,-96.6335297183195,30.8439477984311
88973,362718,US,TX,48,113,48113,5,,,0,-96.6332652911308,32.9158952798648
88976,362721,US,TX,48,139,48139,5,,,0,-96.6331773685224,32.3373868092992
88977,362722,US,TX,48,145,48145,5,,,0,-96.6330857475499,31.2503800511312
88979,362724,US,TX,48,113,48113,5,,,0,-96.632928852294,32.9165885466968
88980,362725,US,TX,48,113,48113,5,,,0,-96.6328727902337,32.9164425878615
88983,362728,US,TX,48,139,48139,5,,,0,-96.6324049530237,32.3362587676997
88984,362729,US,TX,48,57,48057,5,,,0,-96.6321349005846,28.6117991991472
88993,362738,US,TX,48,113,48113,5,,,0,-96.6315394298407,32.9167577104784
88995,362740,US,TX,48,113,48113,5,,,0,-96.6313259362302,32.9185995390776
88996,362741,US,TX,48,293,48293,5,,,0,-96.6309989323988,31.3017355612011
88998,362743,US,TX,48,57,48057,5,,,0,-96.6303200000801,28.6130600000328
89000,362745,US,TX,48,293,48293,5,,,0,-96.6300014925147,31.3044970079381
89003,362748,US,TX,48,395,48395,5,,,0,-96.6296239117362,30.9281458380305
89004,362749,US,TX,48,145,48145,5,,,3,-96.6294299996023,31.204490000193
89005,362750,US,TX,48,293,48293,5,,,0,-96.6291936771055,31.3053125421871
89009,362754,US,TX,48,113,48113,5,,,0,-96.6280907040401,32.9245353373835
89014,362759,US,TX,48,57,48057,5,,,0,-96.6275000006554,28.6150999989635
89019,362764,US,TX,48,181,48181,5,,,0,-96.6258999996248,33.6438600007224
89022,362767,US,TX,48,139,48139,5,,,0,-96.6257990119188,32.2261073703052
89042,362787,US,TX,48,113,48113,5,,,0,-96.6235223486122,32.7719626676667
89043,362788,US,TX,48,51,48051,5,,,0,-96.6234094267877,30.4613932071866
89044,362789,US,TX,48,181,48181,5,,,0,-96.6231495010569,33.5867303630687
89054,362799,US,TX,48,139,48139,5,,,0,-96.6196634816974,32.3192521265118
89056,362801,US,TX,48,181,48181,5,,,0,-96.6191611428922,33.5812357787548
89057,362802,US,TX,48,139,48139,5,,,0,-96.6190697851261,32.222346106829
89058,362803,US,TX,48,239,48239,5,,,0,-96.6188770425987,28.8247273906549
89059,362804,US,TX,48,181,48181,5,,,0,-96.6183801889067,33.5810435534201
89061,362806,US,TX,48,181,48181,5,,,0,-96.6178411036164,33.5850010344706
89065,362810,US,TX,48,57,48057,5,,,0,-96.617354904842,28.5976671208463
89066,362811,US,TX,48,57,48057,5,,,0,-96.6170980594342,28.5993420697058
89068,362813,US,TX,48,181,48181,5,,,0,-96.6167389408314,33.599432459368
89069,362814,US,TX,48,57,48057,5,,,0,-96.616727645415,28.5977758943724
89070,362815,US,TX,48,181,48181,5,,,0,-96.6165665424503,33.5986092563967
89073,362818,US,TX,48,181,48181,5,,,0,-96.6163208747797,33.5971223181928
89075,362820,US,TX,48,181,48181,5,,,0,-96.6155968003213,33.5931959373876
89076,362821,US,TX,48,181,48181,5,,,0,-96.6153769915544,33.6002642837446
89082,362827,US,TX,48,181,48181,5,,,0,-96.6142865706485,33.5992083415038
89083,362828,US,TX,48,181,48181,5,,,0,-96.6141700133421,33.7742733921389
89096,362840,US,TX,48,181,48181,5,,,0,-96.6129792092964,33.5959785141594
89097,362841,US,TX,48,85,48085,5,,,0,-96.6128187962378,33.0146831320059
89102,362845,US,TX,48,181,48181,5,,,0,-96.6118772980396,33.5908642463524
89103,362846,US,TX,48,85,48085,5,,,0,-96.6118154831683,33.1764757253083
89105,362848,US,TX,48,293,48293,5,,,0,-96.6115505547197,31.3372262087739
89106,362849,US,TX,48,181,48181,5,,,0,-96.6114499991034,33.504869999865
89107,362850,US,TX,48,85,48085,5,,,0,-96.6113176215665,33.1775033175273
89108,362851,US,TX,48,395,48395,5,,,0,-96.6112752049154,30.9091341211934
89110,362853,US,TX,48,85,48085,5,,,0,-96.610778900094,33.1970274998275
89111,362854,US,TX,48,85,48085,5,,,0,-96.6107348655771,33.1980979418902
89112,362855,US,TX,48,85,48085,5,,,0,-96.6105399428385,33.2033345153978
89113,362856,US,TX,48,85,48085,5,,,0,-96.6102289775282,33.1797818825922
89115,362858,US,TX,48,181,48181,5,,,0,-96.6099335018683,33.5859120932127
89117,362860,US,TX,48,85,48085,5,,,0,-96.6097044117079,33.1751644727563
89118,362861,US,TX,48,85,48085,5,,,0,-96.6095344809989,33.1815914017775
89120,362863,US,TX,48,85,48085,5,,,0,-96.6092906539762,33.1817457934547
89122,362865,US,TX,48,181,48181,5,,,0,-96.6091362928677,33.6405418414856
89123,362866,US,TX,48,181,48181,5,,,0,-96.6090232695336,33.6403455355714
89124,362867,US,TX,48,181,48181,5,,,0,-96.6090097992959,33.6407683004075
89126,362869,US,TX,48,181,48181,5,,,0,-96.6087555724773,33.5847355143626
89127,362870,US,TX,48,349,48349,5,,,3,-96.6086486855349,32.2145368698795
89129,362872,US,TX,48,89,48089,5,,,3,-96.607420000432,29.9184300001121
89131,362874,US,TX,48,395,48395,5,,,0,-96.6072547355725,30.8012509939249
89135,362878,US,TX,48,181,48181,5,,,0,-96.6067398167601,33.5893212767501
89137,362880,US,TX,48,181,48181,5,,,0,-96.6066444237618,33.6399994509352
89138,362881,US,TX,48,85,48085,5,,,0,-96.6066432748165,33.1826269650259
89141,362884,US,TX,48,85,48085,5,,,0,-96.6064161286104,33.2159085392184
89143,362886,US,TX,48,395,48395,5,,,0,-96.6063666709641,30.8598252865634
89144,362887,US,TX,48,181,48181,5,,,0,-96.6063588879605,33.6390781956264
89145,362888,US,TX,48,181,48181,5,,,0,-96.6063427254719,33.6412008535111
89149,362892,US,TX,48,181,48181,5,,,0,-96.6061775854783,33.6413752315222
89150,362893,US,TX,48,181,48181,5,,,0,-96.6060302536868,33.6413624788983
89151,362894,US,TX,48,85,48085,5,,,0,-96.6059310347637,33.2183341804111
89152,362895,US,TX,48,181,48181,5,,,0,-96.6059118674105,33.6373521187623
89155,362898,US,TX,48,181,48181,5,,,0,-96.605545381724,33.6415079396177
89156,362899,US,TX,48,181,48181,5,,,0,-96.6054968942583,33.6389327330459
89157,362900,US,TX,48,181,48181,5,,,0,-96.605335271169,33.6357271966216
89158,362901,US,TX,48,85,48085,5,,,0,-96.6051724811681,33.2203814154262
89159,362902,US,TX,48,395,48395,5,,,0,-96.6051512593679,30.8634456597908
89160,362903,US,TX,48,395,48395,5,,,0,-96.6049959469434,30.8639267414351
89161,362904,US,TX,48,395,48395,5,,,0,-96.6049185220474,30.8627991630587
89162,362905,US,TX,48,85,48085,5,,,0,-96.604894487622,33.1825776158208
89163,362906,US,TX,48,181,48181,5,,,0,-96.6047815828655,33.6447553798057
89164,362907,US,TX,48,395,48395,5,,,0,-96.6047433685333,30.8645223095573
89165,362908,US,TX,48,181,48181,5,,,0,-96.6047300833486,33.6337315502845
89166,362909,US,TX,48,181,48181,5,,,0,-96.6047103258022,33.6441262451375
89167,362910,US,TX,48,395,48395,5,,,0,-96.6046131020373,30.8648294745401
89168,362911,US,TX,48,395,48395,5,,,0,-96.6045370892929,30.8624435925474
89170,362913,US,TX,48,181,48181,5,,,0,-96.604463192081,33.6430995794765
89171,362914,US,TX,48,395,48395,5,,,0,-96.604420869753,30.8652827498281
89172,362915,US,TX,48,181,48181,5,,,0,-96.6043262358311,33.6347914307604
89173,362916,US,TX,48,395,48395,5,,,0,-96.6042267716679,30.8632517115374
89174,362917,US,TX,48,85,48085,5,,,0,-96.6042267240572,33.1823124292466
89176,362919,US,TX,48,181,48181,5,,,0,-96.6041129236804,33.6400536347262
89177,362920,US,TX,48,85,48085,5,,,0,-96.6040818159204,33.2223251214109
